VehicleType,Country,Year,Percentage
TRN_BUS_TOT_AVD,DK,1995,20.1
TRN_BUS_TOT_AVD,EE,1995,
TRN_BUS_TOT_AVD,EL,1995,33.1
TRN_BUS_TOT_AVD,ES,1995,18
TRN_BUS_TOT_AVD,EU27_2020,1995,
TRN_BUS_TOT_AVD,EU28,1995,
TRN_BUS_TOT_AVD,FI,1995,18.3
TRN_BUS_TOT_AVD,FR,1995,13.2
TRN_BUS_TOT_AVD,HR,1995,29.3
TRN_BUS_TOT_AVD,HU,1995,35.6
TRN_BUS_TOT_AVD,IE,1995,17
TRN_BUS_TOT_AVD,IS,1995,11.4
TRN_BUS_TOT_AVD,IT,1995,17.6
TRN_BUS_TOT_AVD,LT,1995,
TRN_BUS_TOT_AVD,LU,1995,15
TRN_BUS_TOT_AVD,LV,1995,32.7
TRN_BUS_TOT_AVD,ME,1995,
TRN_BUS_TOT_AVD,MK,1995,
TRN_BUS_TOT_AVD,MT,1995,19.4
TRN_BUS_TOT_AVD,NL,1995,
TRN_BUS_TOT_AVD,NO,1995,11.9
TRN_BUS_TOT_AVD,PL,1995,35.4
TRN_BUS_TOT_AVD,PT,1995,23.5
TRN_BUS_TOT_AVD,RO,1995,43.8
TRN_BUS_TOT_AVD,RS,1995,
TRN_BUS_TOT_AVD,SE,1995,15.9
TRN_BUS_TOT_AVD,SI,1995,22.4
TRN_BUS_TOT_AVD,SK,1995,55.5
TRN_BUS_TOT_AVD,TR,1995,63.5
TRN_BUS_TOT_AVD,UK,1995,10.8
BUS_TOT,AT,1994,8.8
BUS_TOT,BE,1994,11.8
BUS_TOT,BG,1994,
BUS_TOT,CH,1994,3.9
BUS_TOT,CY,1994,
BUS_TOT,CZ,1994,16.1
BUS_TOT,DE,1994,7.3
BUS_TOT,DK,1994,11.3
BUS_TOT,EE,1994,
BUS_TOT,EL,1994,31.1
BUS_TOT,ES,1994,13
BUS_TOT,EU27_2020,1994,
BUS_TOT,EU28,1994,
BUS_TOT,FI,1994,13.2
BUS_TOT,FR,1994,5.7
BUS_TOT,HR,1994,
BUS_TOT,HU,1994,23.5
BUS_TOT,IE,1994,13.6
BUS_TOT,IS,1994,
BUS_TOT,IT,1994,11.0
BUS_TOT,LT,1994,
BUS_TOT,LU,1994,9.8
BUS_TOT,LV,1994,
BUS_TOT,ME,1994,
BUS_TOT,MK,1994,
BUS_TOT,MT,1994,
BUS_TOT,NL,1994,
BUS_TOT,NO,1994,
BUS_TOT,PL,1994,20.9
BUS_TOT,PT,1994,17.9
BUS_TOT,RO,1994,
BUS_TOT,RS,1994,
BUS_TOT,SE,1994,9.3
BUS_TOT,SI,1994,20.4
BUS_TOT,SK,1994,39.8
BUS_TOT,TR,1994,60.3
BUS_TOT,UK,1994,6.6
CAR,AT,1994,79.4
CAR,BE,1994,82.6
CAR,BG,1994,
CAR,CH,1994,80.6
CAR,CY,1994,
CAR,CZ,1994,72.1
CAR,DE,1994,85.8
CAR,DK,1994,80.2
CAR,EE,1994,
CAR,EL,1994,66.7
CAR,ES,1994,81.9
CAR,EU27_2020,1994,
CAR,EU28,1994,
CAR,FI,1994,81.8
CAR,FR,1994,86.5
CAR,HR,1994,
CAR,HU,1994,64.3
CAR,IE,1994,83
CAR,IS,1994,
CAR,IT,1994,83.0
CAR,LT,1994,
CAR,LU,1994,84.9
CAR,LV,1994,
CAR,ME,1994,
CAR,MK,1994,
CAR,MT,1994,
CAR,NL,1994,
CAR,NO,1994,
CAR,PL,1994,62.3
CAR,PT,1994,74.3
CAR,RO,1994,
CAR,RS,1994,
CAR,SE,1994,84.4
CAR,SI,1994,76.6
CAR,SK,1994,47.7
CAR,TR,1994,34.8
CAR,UK,1994,89.2
TRN,AT,1994,11.8
TRN,BE,1994,5.6
TRN,BG,1994,
TRN,CH,1994,15.5
TRN,CZ,1994,11.8
TRN,DE,1994,6.9
TRN,DK,1994,8.5
TRN,EE,1994,
TRN,EL,1994,2.2
TRN,ES,1994,5.1
TRN,EU27_2020,1994,
TRN,EU28,1994,
TRN,FI,1994,5
TRN,FR,1994,7.8
TRN,HR,1994,
TRN,HU,1994,12.2
TRN,IE,1994,3.4
TRN,IT,1994,6
TRN,LT,1994,
TRN,LU,1994,5.3
TRN,LV,1994,
TRN,ME,1994,
TRN,MK,1994,
TRN,NL,1994,
TRN,NO,1994,
TRN,PL,1994,16.8
TRN,PT,1994,7.8
TRN,RO,1994,
TRN,RS,1994,
TRN,SE,1994,6.3
TRN,SI,1994,3
TRN,SK,1994,12.5
TRN,TR,1994,4.8
TRN,UK,1994,4.2
TRN_BUS_TOT_AVD,AT,1994,20.6
TRN_BUS_TOT_AVD,BE,1994,17.4
TRN_BUS_TOT_AVD,BG,1994,
TRN_BUS_TOT_AVD,CH,1994,19.4
TRN_BUS_TOT_AVD,CY,1994,
TRN_BUS_TOT_AVD,CZ,1994,27.9
TRN_BUS_TOT_AVD,DE,1994,14.2
TRN_BUS_TOT_AVD,DK,1994,19.8
TRN_BUS_TOT_AVD,EE,1994,
TRN_BUS_TOT_AVD,EL,1994,33.3
TRN_BUS_TOT_AVD,ES,1994,18.1
TRN_BUS_TOT_AVD,EU27_2020,1994,
TRN_BUS_TOT_AVD,EU28,1994,
TRN_BUS_TOT_AVD,FI,1994,18.2
TRN_BUS_TOT_AVD,FR,1994,13.5
TRN_BUS_TOT_AVD,HR,1994,
TRN_BUS_TOT_AVD,HU,1994,35.7
TRN_BUS_TOT_AVD,IE,1994,17
TRN_BUS_TOT_AVD,IS,1994,
TRN_BUS_TOT_AVD,IT,1994,17.0
TRN_BUS_TOT_AVD,LT,1994,
TRN_BUS_TOT_AVD,LU,1994,15.1
TRN_BUS_TOT_AVD,LV,1994,
TRN_BUS_TOT_AVD,ME,1994,
TRN_BUS_TOT_AVD,MK,1994,
TRN_BUS_TOT_AVD,MT,1994,
TRN_BUS_TOT_AVD,NL,1994,
TRN_BUS_TOT_AVD,NO,1994,
TRN_BUS_TOT_AVD,PL,1994,37.7
TRN_BUS_TOT_AVD,PT,1994,25.7
TRN_BUS_TOT_AVD,RO,1994,
TRN_BUS_TOT_AVD,RS,1994,
TRN_BUS_TOT_AVD,SE,1994,15.6
TRN_BUS_TOT_AVD,SI,1994,23.4
TRN_BUS_TOT_AVD,SK,1994,52.3
TRN_BUS_TOT_AVD,TR,1994,65.2
TRN_BUS_TOT_AVD,UK,1994,10.8
BUS_TOT,AT,1993,8.4
BUS_TOT,BE,1993,10.9
BUS_TOT,BG,1993,
BUS_TOT,CH,1993,3.9
BUS_TOT,CY,1993,
BUS_TOT,CZ,1993,19.1
BUS_TOT,DE,1993,8.1
BUS_TOT,DK,1993,11.2
BUS_TOT,EE,1993,
BUS_TOT,EL,1993,31.7
BUS_TOT,ES,1993,13.2
BUS_TOT,EU27_2020,1993,
BUS_TOT,EU28,1993,
BUS_TOT,FI,1993,13.2
BUS_TOT,FR,1993,5.8
BUS_TOT,HR,1993,
BUS_TOT,HU,1993,23.2
BUS_TOT,IE,1993,12.6
BUS_TOT,IS,1993,
BUS_TOT,IT,1993,11.2
BUS_TOT,LT,1993,
BUS_TOT,LU,1993,9.8
BUS_TOT,LV,1993,
BUS_TOT,ME,1993,
BUS_TOT,MK,1993,
BUS_TOT,MT,1993,
BUS_TOT,NL,1993,7.1
BUS_TOT,NO,1993,
BUS_TOT,PL,1993,23.2
BUS_TOT,PT,1993,19.3
BUS_TOT,RO,1993,
BUS_TOT,RS,1993,
BUS_TOT,SE,1993,9.3
BUS_TOT,SI,1993,21.1
BUS_TOT,SK,1993,41.4
BUS_TOT,TR,1993,64.0
BUS_TOT,UK,1993,6.6
CAR,AT,1993,79.2
CAR,BE,1993,83.3
CAR,BG,1993,
CAR,CH,1993,80.9
CAR,CY,1993,
CAR,CZ,1993,68.9
CAR,DE,1993,84.5
CAR,DK,1993,80.5
CAR,EE,1993,
CAR,EL,1993,65.4
CAR,ES,1993,81.4
CAR,EU27_2020,1993,
CAR,EU28,1993,
CAR,FI,1993,81.9
CAR,FR,1993,86.2
CAR,HR,1993,
CAR,HU,1993,64.5
CAR,IE,1993,83.8
CAR,IS,1993,
CAR,IT,1993,82.9
CAR,LT,1993,
CAR,LU,1993,85.2
CAR,LV,1993,
CAR,ME,1993,
CAR,MK,1993,
CAR,MT,1993,
CAR,NL,1993,83.8
CAR,NO,1993,
CAR,PL,1993,57.9
CAR,PT,1993,72.2
CAR,RO,1993,
CAR,RS,1993,
CAR,SE,1993,84.4
CAR,SI,1993,75.8
CAR,SK,1993,46.5
CAR,TR,1993,30.8
CAR,UK,1993,88.9
TRN,AT,1993,12.4
TRN,BE,1993,5.9
TRN,BG,1993,
TRN,CH,1993,15.2
TRN,CZ,1993,12
TRN,DE,1993,7.3
TRN,DK,1993,8.3
TRN,EE,1993,
TRN,EL,1993,2.9
TRN,ES,1993,5.4
TRN,EU27_2020,1993,
TRN,EU28,1993,
TRN,FI,1993,5
TRN,FR,1993,8
TRN,HR,1993,
TRN,HU,1993,12.4
TRN,IE,1993,3.6
TRN,IT,1993,5.9
TRN,LT,1993,
TRN,LU,1993,5
TRN,LV,1993,
TRN,ME,1993,
TRN,MK,1993,
TRN,NL,1993,9.1
TRN,NO,1993,
TRN,PL,1993,18.9
TRN,PT,1993,8.5
TRN,RO,1993,
TRN,RS,1993,
TRN,SE,1993,6.3
TRN,SI,1993,3.1
TRN,SK,1993,12.1
TRN,TR,1993,5.3
TRN,UK,1993,4.5
TRN_BUS_TOT_AVD,AT,1993,20.8
TRN_BUS_TOT_AVD,BE,1993,16.7
TRN_BUS_TOT_AVD,BG,1993,
TRN_BUS_TOT_AVD,CH,1993,19.1
TRN_BUS_TOT_AVD,CY,1993,
TRN_BUS_TOT_AVD,CZ,1993,31.1
TRN_BUS_TOT_AVD,DE,1993,15.5
TRN_BUS_TOT_AVD,DK,1993,19.5
TRN_BUS_TOT_AVD,EE,1993,
TRN_BUS_TOT_AVD,EL,1993,34.6
TRN_BUS_TOT_AVD,ES,1993,18.6
TRN_BUS_TOT_AVD,EU27_2020,1993,
TRN_BUS_TOT_AVD,EU28,1993,
TRN_BUS_TOT_AVD,FI,1993,18.1
TRN_BUS_TOT_AVD,FR,1993,13.8
TRN_BUS_TOT_AVD,HR,1993,
TRN_BUS_TOT_AVD,HU,1993,35.5
TRN_BUS_TOT_AVD,IE,1993,16.2
TRN_BUS_TOT_AVD,IS,1993,
TRN_BUS_TOT_AVD,IT,1993,17.1
TRN_BUS_TOT_AVD,LT,1993,
TRN_BUS_TOT_AVD,LU,1993,14.8
TRN_BUS_TOT_AVD,LV,1993,
TRN_BUS_TOT_AVD,ME,1993,
TRN_BUS_TOT_AVD,MK,1993,
TRN_BUS_TOT_AVD,MT,1993,
TRN_BUS_TOT_AVD,NL,1993,16.2
TRN_BUS_TOT_AVD,NO,1993,
TRN_BUS_TOT_AVD,PL,1993,42.1
TRN_BUS_TOT_AVD,PT,1993,27.8
TRN_BUS_TOT_AVD,RO,1993,
TRN_BUS_TOT_AVD,RS,1993,
TRN_BUS_TOT_AVD,SE,1993,15.6
TRN_BUS_TOT_AVD,SI,1993,24.2
TRN_BUS_TOT_AVD,SK,1993,53.5
TRN_BUS_TOT_AVD,TR,1993,69.2
TRN_BUS_TOT_AVD,UK,1993,11.1
BUS_TOT,AT,1992,8.2
BUS_TOT,BE,1992,10.7
BUS_TOT,BG,1992,
BUS_TOT,CH,1992,4.0
BUS_TOT,CY,1992,
BUS_TOT,CZ,1992,
BUS_TOT,DE,1992,8.3
BUS_TOT,DK,1992,11.1
BUS_TOT,EE,1992,
BUS_TOT,EL,1992,32.2
BUS_TOT,ES,1992,13.2
BUS_TOT,EU27_2020,1992,
BUS_TOT,EU28,1992,
BUS_TOT,FI,1992,13.0
BUS_TOT,FR,1992,5.8
BUS_TOT,HR,1992,
BUS_TOT,HU,1992,22.9
BUS_TOT,IE,1992,12.3
BUS_TOT,IS,1992,
BUS_TOT,IT,1992,11.6
BUS_TOT,LT,1992,
BUS_TOT,LU,1992,10.1
BUS_TOT,LV,1992,
BUS_TOT,ME,1992,
BUS_TOT,MK,1992,
BUS_TOT,MT,1992,
BUS_TOT,NL,1992,6.9
BUS_TOT,NO,1992,
BUS_TOT,PL,1992,24.4
BUS_TOT,PT,1992,22.7
BUS_TOT,RO,1992,
BUS_TOT,RS,1992,
BUS_TOT,SE,1992,9.4
BUS_TOT,SI,1992,23.0
BUS_TOT,SK,1992,
BUS_TOT,TR,1992,67.2
BUS_TOT,UK,1992,6.7
CAR,AT,1992,79.0
CAR,BE,1992,83.3
CAR,BG,1992,
CAR,CH,1992,81.4
CAR,CY,1992,
CAR,CZ,1992,
CAR,DE,1992,85.0
CAR,DK,1992,82.8
CAR,EE,1992,
CAR,EL,1992,64.3
CAR,ES,1992,80.8
CAR,EU27_2020,1992,
CAR,EU28,1992,
CAR,FI,1992,82.0
CAR,FR,1992,85.6
CAR,HR,1992,
CAR,HU,1992,63.9
CAR,IE,1992,84.2
CAR,IS,1992,
CAR,IT,1992,82.3
CAR,LT,1992,
CAR,LU,1992,84.9
CAR,LV,1992,
CAR,ME,1992,
CAR,MK,1992,
CAR,MT,1992,
CAR,NL,1992,83.8
CAR,NO,1992,
CAR,PL,1992,55.3
CAR,PT,1992,68.2
CAR,RO,1992,
CAR,RS,1992,
CAR,SE,1992,84.8
CAR,SI,1992,73.9
CAR,SK,1992,
CAR,TR,1992,28.1
CAR,UK,1992,88.5
TRN,AT,1992,12.8
TRN,BE,1992,6
TRN,BG,1992,
TRN,CH,1992,14.6
TRN,CZ,1992,
TRN,DE,1992,6.8
TRN,DK,1992,6.1
TRN,EE,1992,
TRN,EL,1992,3.5
TRN,ES,1992,6
TRN,EU27_2020,1992,
TRN,EU28,1992,
TRN,FI,1992,5
TRN,FR,1992,8.6
TRN,HR,1992,
TRN,HU,1992,13.2
TRN,IE,1992,3.5
TRN,IT,1992,6.1
TRN,LT,1992,
TRN,LU,1992,5
TRN,LV,1992,
TRN,ME,1992,
TRN,MK,1992,
TRN,NL,1992,9.3
TRN,NO,1992,
TRN,PL,1992,20.3
TRN,PT,1992,9
TRN,RO,1992,
TRN,RS,1992,
TRN,SE,1992,5.8
TRN,SI,1992,3
TRN,SK,1992,
TRN,TR,1992,4.8
TRN,UK,1992,4.8
TRN_BUS_TOT_AVD,AT,1992,21.0
TRN_BUS_TOT_AVD,BE,1992,16.7
TRN_BUS_TOT_AVD,BG,1992,
TRN_BUS_TOT_AVD,CH,1992,18.6
TRN_BUS_TOT_AVD,CY,1992,
TRN_BUS_TOT_AVD,CZ,1992,
TRN_BUS_TOT_AVD,DE,1992,15.0
TRN_BUS_TOT_AVD,DK,1992,17.2
TRN_BUS_TOT_AVD,EE,1992,
TRN_BUS_TOT_AVD,EL,1992,35.7
TRN_BUS_TOT_AVD,ES,1992,19.2
TRN_BUS_TOT_AVD,EU27_2020,1992,
TRN_BUS_TOT_AVD,EU28,1992,
TRN_BUS_TOT_AVD,FI,1992,18.0
TRN_BUS_TOT_AVD,FR,1992,14.4
TRN_BUS_TOT_AVD,HR,1992,
TRN_BUS_TOT_AVD,HU,1992,36.1
TRN_BUS_TOT_AVD,IE,1992,15.8
TRN_BUS_TOT_AVD,IS,1992,
TRN_BUS_TOT_AVD,IT,1992,17.7
TRN_BUS_TOT_AVD,LT,1992,
TRN_BUS_TOT_AVD,LU,1992,15.1
TRN_BUS_TOT_AVD,LV,1992,
TRN_BUS_TOT_AVD,ME,1992,
TRN_BUS_TOT_AVD,MK,1992,
TRN_BUS_TOT_AVD,MT,1992,
TRN_BUS_TOT_AVD,NL,1992,16.2
TRN_BUS_TOT_AVD,NO,1992,
TRN_BUS_TOT_AVD,PL,1992,44.7
TRN_BUS_TOT_AVD,PT,1992,31.8
TRN_BUS_TOT_AVD,RO,1992,
TRN_BUS_TOT_AVD,RS,1992,
TRN_BUS_TOT_AVD,SE,1992,15.2
TRN_BUS_TOT_AVD,SI,1992,26.1
TRN_BUS_TOT_AVD,SK,1992,
TRN_BUS_TOT_AVD,TR,1992,71.9
TRN_BUS_TOT_AVD,UK,1992,11.5
BUS_TOT,AT,1991,8.1
BUS_TOT,BE,1991,10.7
BUS_TOT,BG,1991,
BUS_TOT,CH,1991,3.9
BUS_TOT,CY,1991,
BUS_TOT,CZ,1991,
BUS_TOT,DE,1991,8.5
BUS_TOT,DK,1991,11.1
BUS_TOT,EE,1991,
BUS_TOT,EL,1991,31.8
BUS_TOT,ES,1991,13.7
BUS_TOT,EU27_2020,1991,
BUS_TOT,EU28,1991,
BUS_TOT,FI,1991,13.1
BUS_TOT,FR,1991,6.1
BUS_TOT,HR,1991,
BUS_TOT,HU,1991,23.4
BUS_TOT,IE,1991,11.9
BUS_TOT,IS,1991,
BUS_TOT,IT,1991,12.7
BUS_TOT,LT,1991,
BUS_TOT,LU,1991,10.1
BUS_TOT,LV,1991,
BUS_TOT,ME,1991,
BUS_TOT,MK,1991,
BUS_TOT,MT,1991,
BUS_TOT,NL,1991,
BUS_TOT,NO,1991,
BUS_TOT,PL,1991,25.6
BUS_TOT,PT,1991,
BUS_TOT,RO,1991,
BUS_TOT,RS,1991,
BUS_TOT,SE,1991,9.5
BUS_TOT,SI,1991,29.3
BUS_TOT,SK,1991,
BUS_TOT,TR,1991,
BUS_TOT,UK,1991,6.8
CAR,AT,1991,79.2
CAR,BE,1991,83.3
CAR,BG,1991,
CAR,CH,1991,81.1
CAR,CY,1991,
CAR,CZ,1991,
CAR,DE,1991,84.6
CAR,DK,1991,82.9
CAR,EE,1991,
CAR,EL,1991,64.6
CAR,ES,1991,80.4
CAR,EU27_2020,1991,
CAR,EU28,1991,
CAR,FI,1991,81.7
CAR,FR,1991,85.1
CAR,HR,1991,
CAR,HU,1991,63.2
CAR,IE,1991,84.3
CAR,IS,1991,
CAR,IT,1991,80.6
CAR,LT,1991,
CAR,LU,1991,85.4
CAR,LV,1991,
CAR,ME,1991,
CAR,MK,1991,
CAR,MT,1991,
CAR,NL,1991,
CAR,NO,1991,
CAR,PL,1991,49.8
CAR,PT,1991,
CAR,RO,1991,
CAR,RS,1991,
CAR,SE,1991,84.7
CAR,SI,1991,66.4
CAR,SK,1991,
CAR,TR,1991,
CAR,UK,1991,88.2
TRN,AT,1991,12.7
TRN,BE,1991,6.1
TRN,BG,1991,
TRN,CH,1991,15
TRN,CZ,1991,
TRN,DE,1991,6.9
TRN,DK,1991,6
TRN,EE,1991,
TRN,EL,1991,3.6
TRN,ES,1991,5.8
TRN,EU27_2020,1991,
TRN,EU28,1991,
TRN,FI,1991,5.2
TRN,FR,1991,8.8
TRN,HR,1991,
TRN,HU,1991,13.3
TRN,IE,1991,3.7
TRN,IT,1991,6.7
TRN,LT,1991,
TRN,LU,1991,4.5
TRN,LV,1991,
TRN,ME,1991,
TRN,MK,1991,
TRN,NL,1991,
TRN,NO,1991,
TRN,PL,1991,24.6
TRN,PT,1991,
TRN,RO,1991,
TRN,RS,1991,
TRN,SE,1991,5.9
TRN,SI,1991,4.3
TRN,SK,1991,
TRN,TR,1991,
TRN,UK,1991,5
TRN_BUS_TOT_AVD,AT,1991,20.8
TRN_BUS_TOT_AVD,BE,1991,16.7
TRN_BUS_TOT_AVD,BG,1991,
TRN_BUS_TOT_AVD,CH,1991,18.9
TRN_BUS_TOT_AVD,CY,1991,
TRN_BUS_TOT_AVD,CZ,1991,
TRN_BUS_TOT_AVD,DE,1991,15.4
TRN_BUS_TOT_AVD,DK,1991,17.1
TRN_BUS_TOT_AVD,EE,1991,
TRN_BUS_TOT_AVD,EL,1991,35.4
TRN_BUS_TOT_AVD,ES,1991,19.6
TRN_BUS_TOT_AVD,EU27_2020,1991,
TRN_BUS_TOT_AVD,EU28,1991,
TRN_BUS_TOT_AVD,FI,1991,18.3
TRN_BUS_TOT_AVD,FR,1991,14.9
TRN_BUS_TOT_AVD,HR,1991,
TRN_BUS_TOT_AVD,HU,1991,36.8
TRN_BUS_TOT_AVD,IE,1991,15.7
TRN_BUS_TOT_AVD,IS,1991,
TRN_BUS_TOT_AVD,IT,1991,19.4
TRN_BUS_TOT_AVD,LT,1991,
TRN_BUS_TOT_AVD,LU,1991,14.6
TRN_BUS_TOT_AVD,LV,1991,
TRN_BUS_TOT_AVD,ME,1991,
TRN_BUS_TOT_AVD,MK,1991,
TRN_BUS_TOT_AVD,MT,1991,
TRN_BUS_TOT_AVD,NL,1991,
TRN_BUS_TOT_AVD,NO,1991,
TRN_BUS_TOT_AVD,PL,1991,50.2
TRN_BUS_TOT_AVD,PT,1991,
TRN_BUS_TOT_AVD,RO,1991,
TRN_BUS_TOT_AVD,RS,1991,
TRN_BUS_TOT_AVD,SE,1991,15.3
TRN_BUS_TOT_AVD,SI,1991,33.6
TRN_BUS_TOT_AVD,SK,1991,
TRN_BUS_TOT_AVD,TR,1991,
TRN_BUS_TOT_AVD,UK,1991,11.8
BUS_TOT,AT,1990,8.2
BUS_TOT,BE,1990,10.6
BUS_TOT,BG,1990,
BUS_TOT,CH,1990,3.7
BUS_TOT,CY,1990,
BUS_TOT,CZ,1990,
BUS_TOT,DE,1990,9.1
BUS_TOT,DK,1990,11.3
BUS_TOT,EE,1990,
BUS_TOT,EL,1990,32.4
BUS_TOT,ES,1990,14.9
BUS_TOT,EU27_2020,1990,
BUS_TOT,EU28,1990,
BUS_TOT,FI,1990,13.5
BUS_TOT,FR,1990,6.0
BUS_TOT,HR,1990,
BUS_TOT,HU,1990,24.8
BUS_TOT,IE,1990,11.5
BUS_TOT,IS,1990,
BUS_TOT,IT,1990,12.9
BUS_TOT,LT,1990,
BUS_TOT,LU,1990,10.2
BUS_TOT,LV,1990,
BUS_TOT,ME,1990,
BUS_TOT,MK,1990,
BUS_TOT,MT,1990,
BUS_TOT,NL,1990,
BUS_TOT,NO,1990,7.9
BUS_TOT,PL,1990,28.1
BUS_TOT,PT,1990,
BUS_TOT,RO,1990,
BUS_TOT,RS,1990,
BUS_TOT,SE,1990,9.5
BUS_TOT,SI,1990,30.6
BUS_TOT,SK,1990,
BUS_TOT,TR,1990,67.4
BUS_TOT,UK,1990,7
CAR,AT,1990,79.6
CAR,BE,1990,83.3
CAR,BG,1990,
CAR,CH,1990,82.1
CAR,CY,1990,
CAR,CZ,1990,
CAR,DE,1990,85.4
CAR,DK,1990,82.4
CAR,EE,1990,
CAR,EL,1990,64
CAR,ES,1990,78.1
CAR,EU27_2020,1990,
CAR,EU28,1990,
CAR,FI,1990,81.2
CAR,FR,1990,84.8
CAR,HR,1990,
CAR,HU,1990,60.5
CAR,IE,1990,84.9
CAR,IS,1990,
CAR,IT,1990,80.2
CAR,LT,1990,
CAR,LU,1990,85.3
CAR,LV,1990,
CAR,ME,1990,
CAR,MK,1990,
CAR,MT,1990,
CAR,NL,1990,
CAR,NO,1990,88.1
CAR,PL,1990,41.3
CAR,PT,1990,
CAR,RO,1990,
CAR,RS,1990,
CAR,SE,1990,84.1
CAR,SI,1990,62.7
CAR,SK,1990,
CAR,TR,1990,27.5
CAR,UK,1990,88
TRN,AT,1990,12.3
TRN,BE,1990,6.1
TRN,BG,1990,
TRN,CH,1990,14.2
TRN,CZ,1990,
TRN,DE,1990,5.4
TRN,DK,1990,6.3
TRN,EE,1990,
TRN,EL,1990,3.6
TRN,ES,1990,6.9
TRN,EU27_2020,1990,
TRN,EU28,1990,
TRN,FI,1990,5.3
TRN,FR,1990,9.3
TRN,HR,1990,
TRN,HU,1990,14.7
TRN,IE,1990,3.6
TRN,IT,1990,6.9
TRN,LT,1990,
TRN,LU,1990,4.4
TRN,LV,1990,
TRN,ME,1990,
TRN,MK,1990,
TRN,NL,1990,
TRN,NO,1990,4.1
TRN,PL,1990,30.6
TRN,PT,1990,
TRN,RO,1990,
TRN,RS,1990,
TRN,SE,1990,6.5
TRN,SI,1990,6.7
TRN,SK,1990,
TRN,TR,1990,5.1
TRN,UK,1990,5
TRN_BUS_TOT_AVD,AT,1990,20.4
TRN_BUS_TOT_AVD,BE,1990,16.7
TRN_BUS_TOT_AVD,BG,1990,
TRN_BUS_TOT_AVD,CH,1990,17.9
TRN_BUS_TOT_AVD,CY,1990,
TRN_BUS_TOT_AVD,CZ,1990,
TRN_BUS_TOT_AVD,DE,1990,14.6
TRN_BUS_TOT_AVD,DK,1990,17.6
TRN_BUS_TOT_AVD,EE,1990,
TRN_BUS_TOT_AVD,EL,1990,36
TRN_BUS_TOT_AVD,ES,1990,21.9
TRN_BUS_TOT_AVD,EU27_2020,1990,
TRN_BUS_TOT_AVD,EU28,1990,
TRN_BUS_TOT_AVD,FI,1990,18.8
TRN_BUS_TOT_AVD,FR,1990,15.2
TRN_BUS_TOT_AVD,HR,1990,
TRN_BUS_TOT_AVD,HU,1990,39.5
TRN_BUS_TOT_AVD,IE,1990,15.1
TRN_BUS_TOT_AVD,IS,1990,
TRN_BUS_TOT_AVD,IT,1990,19.8
TRN_BUS_TOT_AVD,LT,1990,
TRN_BUS_TOT_AVD,LU,1990,14.7
TRN_BUS_TOT_AVD,LV,1990,
TRN_BUS_TOT_AVD,ME,1990,
TRN_BUS_TOT_AVD,MK,1990,
TRN_BUS_TOT_AVD,MT,1990,
TRN_BUS_TOT_AVD,NL,1990,
TRN_BUS_TOT_AVD,NO,1990,11.9
TRN_BUS_TOT_AVD,PL,1990,58.7
TRN_BUS_TOT_AVD,PT,1990,
TRN_BUS_TOT_AVD,RO,1990,
TRN_BUS_TOT_AVD,RS,1990,
TRN_BUS_TOT_AVD,SE,1990,15.9
TRN_BUS_TOT_AVD,SI,1990,37.3
TRN_BUS_TOT_AVD,SK,1990,
TRN_BUS_TOT_AVD,TR,1990,72.5
TRN_BUS_TOT_AVD,UK,1990,12
