Unit,Location,Year,Count
NR,AT,2015,538575
NR,AT,2015,728826
NR,AT,2015,378592
NR,BE,2015,1184101
NR,BE,2015,1817033
NR,BE,2015,861380
NR,BE,2015,1479049
NR,BE,2015,1114590
NR,BE,2015,1180957
NR,BE,2015,394344
NR,BE,2015,1337780
NR,BE,2015,1098903
NR,BE,2015,280261
NR,BE,2015,488876
NR,BG,2015,797142
NR,BG,2015,825536
NR,BG,2015,949957
NR,BG,2015,1058515
NR,BG,2015,2125212
NR,BG,2015,1445836
NR,CH,2015,1570594
NR,CH,2015,1826251
NR,CH,2015,1117158
NR,CH,2015,1446354
NR,CH,2015,1144572
NR,CH,2015,782374
NR,CH,2015,350363
NR,CY,2015,847008
NR,CZ,2015,1259079
NR,CZ,2015,1315299
NR,CZ,2015,1212423
NR,CZ,2015,1123265
NR,CZ,2015,1506813
NR,CZ,2015,1682748
NR,CZ,2015,1220972
NR,CZ,2015,1217676
NR,DE,2015,4008288
NR,DE,2015,2721266
NR,DE,2015,2191622
NR,DE,2015,1795468
NR,DE,2015,4519979
NR,DE,2015,1197558
NR,DE,2015,1082761
NR,DE,2015,1055955
NR,DE,2015,1715195
NR,DE,2015,1298849
NR,DE,2015,1821271
NR,DE,2015,3469849
NR,DE,2015,2457872
NR,DE,2015,661888
NR,DE,2015,1762791
NR,DE,2015,3863818
NR,DE,2015,1029020
NR,DE,2015,1201050
NR,DE,2015,1599138
NR,DE,2015,1579754
NR,DE,2015,2108413
NR,DE,2015,1677715
NR,DE,2015,2460857
NR,DE,2015,5108290
NR,DE,2015,4361724
NR,DE,2015,2580664
NR,DE,2015,2029648
NR,DE,2015,3557772
NR,DE,2015,1477202
NR,DE,2015,521863
NR,DE,2015,2012517
NR,DE,2015,989035
NR,DE,2015,1592765
NR,DE,2015,1463341
NR,DE,2015,999168
NR,DE,2015,2235548
NR,DE,2015,2830864
NR,DE,2015,2156759
NR,DK,2015,1768125
NR,DK,2015,820480
NR,DK,2015,1205728
NR,DK,2015,1282750
NR,DK,2015,582632
NR,EE,2015,1314870
NR,EL,2015,3822843
NR,EL,2015,197695
NR,EL,2015,334865
NR,EL,2015,631513
NR,EL,2015,606490
NR,EL,2015,1893878
NR,EL,2015,276423
NR,EL,2015,339142
NR,EL,2015,733663
NR,EL,2015,207059
NR,EL,2015,673263
NR,EL,2015,557753
NR,EL,2015,583431
NR,ES,2015,2734656
NR,ES,2015,1049875
NR,ES,2015,585359
NR,ES,2015,2165100
NR,ES,2015,636402
NR,ES,2015,313569
NR,ES,2015,1326403
NR,ES,2015,6385298
NR,ES,2015,2478079
NR,ES,2015,2062767
NR,ES,2015,1091623
NR,ES,2015,7396991
NR,ES,2015,4939674
NR,ES,2015,1124972
NR,ES,2015,8399618
NR,ES,2015,1463773
NR,ES,2015,84692
NR,ES,2015,84570
NR,ES,2015,2126144
NR,FI,2015,1377281
NR,FI,2015,1603388
NR,FI,2015,1161706
NR,FI,2015,1300462
NR,FI,2015,28916
NR,FR,2015,12082144
NR,FR,2015,2578592
NR,FR,2015,1641205
NR,FR,2015,1179735
NR,FR,2015,1479484
NR,FR,2015,1859647
NR,FR,2015,4077886
NR,FR,2015,1932090
NR,FR,2015,1879265
NR,FR,2015,1338255
NR,FR,2015,2341531
NR,FR,2015,3718512
NR,FR,2015,3293850
NR,FR,2015,3370578
NR,FR,2015,738031
NR,FR,2015,1802873
NR,FR,2015,2772683
NR,FR,2015,3001502
NR,FR,2015,1362367
NR,FR,2015,6515331
NR,FR,2015,5007977
NR,FR,2015,327283
NR,FR,2015,0
NR,FR,2015,433674
NR,FR,2015,380877
NR,FR,2015,259865
NR,FR,2015,850727
NR,FR,2015,232189
NR,HR,2015,1402229
NR,HR,2015,2823087
NR,HU,2015,1757618
NR,HU,2015,1226115
NR,HU,2015,1063408
NR,HU,2015,983925
NR,HU,2015,909130
NR,HU,2015,1164813
NR,HU,2015,1479522
NR,HU,2015,1271040
NR,HU,2015,0
NR,IE,2015,833830
NR,IE,2015,1567206
NR,IE,2015,2276591
NR,IS,2015,329100
NR,IT,2015,4424467
NR,IT,2015,128298
NR,IT,2015,1583263
NR,IT,2015,10002615
NR,IT,2015,1331574
NR,IT,2015,313348
NR,IT,2015,5861529
NR,IT,2015,4090105
NR,IT,2015,576619
NR,IT,2015,1976631
NR,IT,2015,5092080
NR,IT,2015,1663286
NR,IT,2015,518518
NR,IT,2015,537416
NR,IT,2015,4927596
NR,IT,2015,1227122
NR,IT,2015,4450508
NR,IT,2015,3752654
NR,IT,2015,894762
NR,IT,2015,1550796
NR,IT,2015,5892425
NR,LI,2015,37366
NR,LT,2015,807523
NR,LT,2015,2113739
NR,LU,2015,562958
NR,LV,2015,1986096
NR,ME,2015,622099
NR,MK,2015,2068864
NR,MK,2015,308
NR,MT,2015,439691
NR,NL,2015,583942
NR,NL,2015,646257
NR,NL,2015,488576
NR,NL,2015,1140652
NR,NL,2015,2026578
NR,NL,2015,401791
NR,NL,2015,1263572
NR,NL,2015,2761929
NR,NL,2015,3600011
NR,NL,2015,380726
NR,NL,2015,2488751
NR,NL,2015,1117941
NR,NO,2015,1232854
NR,NO,2015,383985
NR,NO,2015,976682
NR,NO,2015,762031
NR,NO,2015,884316
NR,NO,2015,445838
NR,NO,2015,480787
NR,PL,2015,3324579
NR,PL,2015,4535705
NR,PL,2015,3447689
NR,PL,2015,1688486
NR,PL,2015,1007442
NR,PL,2015,2868338
NR,PL,2015,956913
NR,PL,2015,2065846
NR,PL,2015,1418541
NR,PL,2015,2271559
NR,PL,2015,2489844
NR,PL,2015,1247951
NR,PL,2015,2126310
NR,PL,2015,2084264
NR,PL,2015,1162369
NR,PL,2015,2960058
NR,PL,2015,2349720
NR,PT,2015,3621785
NR,PT,2015,441468
NR,PT,2015,2263992
NR,PT,2015,2809168
NR,PT,2015,733370
NR,PT,2015,246353
NR,PT,2015,258686
NR,RO,2015,2585543
NR,RO,2015,2350147
NR,RO,2015,3269598
NR,RO,2015,2492352
NR,RO,2015,3061286
NR,RO,2015,2284200
NR,RO,2015,2015766
NR,RO,2015,1811755
NR,RS,2015,
NR,RS,2015,
NR,RS,2015,
NR,RS,2015,
NR,SE,2015,2198044
NR,SE,2015,1621566
NR,SE,2015,826243
NR,SE,2015,1443065
NR,SE,2015,1942677
NR,SE,2015,833585
NR,SE,2015,369826
NR,SE,2015,512349
NR,SI,2015,1093545
NR,SI,2015,969329
NR,SK,2015,625167
NR,SK,2015,1834832
NR,SK,2015,1345808
NR,SK,2015,1615542
NR,TR,2015,14377018
NR,TR,2015,1650735
NR,TR,2015,1700847
NR,TR,2015,4113072
NR,TR,2015,2915188
NR,TR,2015,2995289
NR,TR,2015,3809784
NR,TR,2015,3522353
NR,TR,2015,5150072
NR,TR,2015,2349170
NR,TR,2015,2898240
NR,TR,2015,3892850
NR,TR,2015,3115681
NR,TR,2015,1508199
NR,TR,2015,2378052
NR,TR,2015,1019534
NR,TR,2015,756983
NR,TR,2015,2717042
NR,TR,2015,2566840
NR,TR,2015,1067560
NR,TR,2015,1138766
NR,TR,2015,1690843
NR,TR,2015,2111068
NR,TR,2015,2616082
NR,TR,2015,3480715
NR,TR,2015,2153921
NR,UK,2015,1186123
NR,UK,2015,1435643
NR,UK,2015,498545
NR,UK,2015,2741974
NR,UK,2015,1473818
NR,UK,2015,915471
NR,UK,2015,1524173
NR,UK,2015,924558
NR,UK,2015,810048
NR,UK,2015,1370817
NR,UK,2015,2269744
NR,UK,2015,2155431
NR,UK,2015,1767307
NR,UK,2015,734643
NR,UK,2015,1319504
NR,UK,2015,1594600
NR,UK,2015,2820216
NR,UK,2015,2456564
NR,UK,2015,1806939
NR,UK,2015,1782982
NR,UK,2015,1138443
NR,UK,2015,2294960
NR,UK,2015,1853173
NR,UK,2015,1276233
NR,UK,2015,2040301
NR,UK,2015,2347205
NR,UK,2015,2827820
NR,UK,2015,1946199
NR,UK,2015,1790347
NR,UK,2015,2429519
NR,UK,2015,1304470
NR,UK,2015,550437
NR,UK,2015,1162981
NR,UK,2015,1948946
NR,UK,2015,1146757
NR,UK,2015,490875
NR,UK,2015,467889
NR,UK,2015,1946564
NR,UK,2015,1510438
NR,UK,2015,944507
NR,UK,2015,1846229
NR,AL,2016,848059
NR,AL,2016,1110562
NR,AL,2016,927405
NR,AL,2016,
NR,AT,2016,291011
NR,AT,2016,1653691
NR,AT,2016,1840226
NR,AT,2016,560482
NR,AT,2016,1232012
NR,AT,2016,1453948
NR,AT,2016,545815
NR,AT,2016,739139
NR,AT,2016,384147
NR,BE,2016,1201285
NR,BE,2016,1828927
NR,BE,2016,866970
NR,BE,2016,1489084
NR,BE,2016,1122600
NR,BE,2016,1184418
NR,BE,2016,397745
NR,BE,2016,1341267
NR,BE,2016,1103490
NR,BE,2016,283257
NR,BE,2016,492074
NR,BG,2016,783909
NR,BG,2016,815441
NR,BG,2016,944458
NR,BG,2016,1052575
NR,BG,2016,2121185
NR,BG,2016,1436216
NR,CH,2016,1593839
NR,CH,2016,1842251
NR,CH,2016,1128723
NR,CH,2016,1466424
NR,CH,2016,1153485
NR,CH,2016,790458
NR,CH,2016,351946
NR,CY,2016,848319
NR,CZ,2016,1267449
NR,CZ,2016,1326876
NR,CZ,2016,1214450
NR,CZ,2016,1120654
NR,CZ,2016,1507209
NR,CZ,2016,1684500
NR,CZ,2016,1219394
NR,CZ,2016,1213311
NR,DE,2016,4069533
NR,DE,2016,2761977
NR,DE,2016,2224535
NR,DE,2016,1823573
NR,DE,2016,4588944
NR,DE,2016,1212119
NR,DE,2016,1092339
NR,DE,2016,1059358
NR,DE,2016,1738686
NR,DE,2016,1306048
NR,DE,2016,1846020
NR,DE,2016,3520031
NR,DE,2016,2484826
NR,DE,2016,671489
NR,DE,2016,1787408
NR,DE,2016,3922369
NR,DE,2016,1040091
NR,DE,2016,1213712
NR,DE,2016,1612362
NR,DE,2016,1598164
NR,DE,2016,2132290
NR,DE,2016,1699969
NR,DE,2016,2496176
NR,DE,2016,5173623
NR,DE,2016,4422371
NR,DE,2016,2614229
NR,DE,2016,2057996
NR,DE,2016,3597297
NR,DE,2016,1488308
NR,DE,2016,532715
NR,DE,2016,2031780
NR,DE,2016,995597
NR,DE,2016,1602754
NR,DE,2016,1465612
NR,DE,2016,1016485
NR,DE,2016,2245470
NR,DE,2016,2858714
NR,DE,2016,2170714
NR,DK,2016,1789174
NR,DK,2016,827499
NR,DK,2016,1211770
NR,DK,2016,1293309
NR,DK,2016,585499
NR,EE,2016,1315944
NR,EL,2016,3781274
NR,EL,2016,196654
NR,EL,2016,334791
NR,EL,2016,631812
NR,EL,2016,604504
NR,EL,2016,1883339
NR,EL,2016,273843
NR,EL,2016,336834
NR,EL,2016,729442
NR,EL,2016,206141
NR,EL,2016,668258
NR,EL,2016,555830
NR,EL,2016,581026
NR,ES,2016,2720102
NR,ES,2016,1040925
NR,ES,2016,582504
NR,ES,2016,2164066
NR,ES,2016,637486
NR,ES,2016,312810
NR,ES,2016,1318571
NR,ES,2016,6424275
NR,ES,2016,2454454
NR,ES,2016,2048900
NR,ES,2016,1084969
NR,ES,2016,7408290
NR,ES,2016,4932347
NR,ES,2016,1135527
NR,ES,2016,8403774
NR,ES,2016,1466474
NR,ES,2016,84652
NR,ES,2016,84764
NR,ES,2016,2135209
NR,FI,2016,1379116
NR,FI,2016,1620261
NR,FI,2016,1160491
NR,FI,2016,1298457
NR,FI,2016,28983
NR,FR,2016,12117132
NR,FR,2016,2577866
NR,FR,2016,1637941
NR,FR,2016,1180397
NR,FR,2016,1477349
NR,FR,2016,1858580
NR,FR,2016,4074448
NR,FR,2016,1932422
NR,FR,2016,1884150
NR,FR,2016,1333248
NR,FR,2016,2337788
NR,FR,2016,3737632
NR,FR,2016,3306529
NR,FR,2016,3393297
NR,FR,2016,736015
NR,FR,2016,1806291
NR,FR,2016,2793303
NR,FR,2016,3015132
NR,FR,2016,1363392
NR,FR,2016,6553497
NR,FR,2016,5021928
NR,FR,2016,330455
NR,FR,2016,0
NR,FR,2016,429856
NR,FR,2016,376480
NR,FR,2016,269352
NR,FR,2016,852924
NR,FR,2016,240987
NR,HR,2016,1394290
NR,HR,2016,2796379
NR,HU,2016,1759407
NR,HU,2016,1234541
NR,HU,2016,1060703
NR,HU,2016,983933
NR,HU,2016,900868
NR,HU,2016,1153714
NR,HU,2016,1474383
NR,HU,2016,1262936
NR,HU,2016,0
NR,IE,2016,839204
NR,IE,2016,1575504
NR,IE,2016,2311578
NR,IS,2016,332529
NR,IT,2016,4404246
NR,IT,2016,127329
NR,IT,2016,1571053
NR,IT,2016,10008349
NR,IT,2016,1326513
NR,IT,2016,312027
NR,IT,2016,5850850
NR,IT,2016,4077166
NR,IT,2016,573694
NR,IT,2016,1970521
NR,IT,2016,5074261
NR,IT,2016,1658138
NR,IT,2016,520891
NR,IT,2016,538223
NR,IT,2016,4915123
NR,IT,2016,1221218
NR,IT,2016,4448146
NR,IT,2016,3744398
NR,IT,2016,891181
NR,IT,2016,1543752
NR,IT,2016,5888472
NR,LI,2016,37622
NR,LT,2016,805380
NR,LT,2016,2083178
NR,LU,2016,576249
NR,LV,2016,1968957
NR,ME,2016,622218
NR,MK,2016,2070998
NR,MK,2016,280
NR,MT,2016,450415
NR,NL,2016,583721
NR,NL,2016,646040
NR,NL,2016,488629
NR,NL,2016,1144280
NR,NL,2016,2035351
NR,NL,2016,404068
NR,NL,2016,1273613
NR,NL,2016,2784854
NR,NL,2016,3622303
NR,NL,2016,381252
NR,NL,2016,2498749
NR,NL,2016,1116260
NR,NO,2016,1251687
NR,NO,2016,384221
NR,NO,2016,984764
NR,NO,2016,768179
NR,NO,2016,890719
NR,NO,2016,449457
NR,NO,2016,481694
NR,PL,2016,3330031
NR,PL,2016,4520567
NR,PL,2016,3450966
NR,PL,2016,1684025
NR,PL,2016,1005159
NR,PL,2016,2864624
NR,PL,2016,952557
NR,PL,2016,2062006
NR,PL,2016,1414734
NR,PL,2016,2277059
NR,PL,2016,2479350
NR,PL,2016,1241895
NR,PL,2016,2118528
NR,PL,2016,2083496
NR,PL,2016,1158945
NR,PL,2016,2979942
NR,PL,2016,2343325
NR,PT,2016,3603778
NR,PT,2016,441929
NR,PT,2016,2256364
NR,PT,2016,2812678
NR,PT,2016,724391
NR,PT,2016,245766
NR,PT,2016,256424
NR,RO,2016,2576567
NR,RO,2016,2341964
NR,RO,2016,3256734
NR,RO,2016,2469868
NR,RO,2016,3031555
NR,RO,2016,2288203
NR,RO,2016,1993482
NR,RO,2016,1802212
NR,RS,2016,
NR,RS,2016,
NR,RS,2016,
NR,RS,2016,
NR,SE,2016,2231439
NR,SE,2016,1638825
NR,SE,2016,834276
NR,SE,2016,1459880
NR,SE,2016,1963466
NR,SE,2016,838747
NR,SE,2016,371273
NR,SE,2016,513111
NR,SI,2016,1092193
NR,SI,2016,971995
NR,SK,2016,633288
NR,SK,2016,1832159
NR,SK,2016,1343458
NR,SK,2016,1617347
NR,TR,2016,14657434
NR,TR,2016,1687420
NR,TR,2016,1700029
NR,TR,2016,4168415
NR,TR,2016,2955825
NR,TR,2016,3013892
NR,TR,2016,3881624
NR,TR,2016,3617728
NR,TR,2016,5270575
NR,TR,2016,2372740
NR,TR,2016,2968561
NR,TR,2016,3928388
NR,TR,2016,3142990
NR,TR,2016,1515228
NR,TR,2016,2379113
NR,TR,2016,1023593
NR,TR,2016,757711
NR,TR,2016,2721221
NR,TR,2016,2572850
NR,TR,2016,1063789
NR,TR,2016,1131570
NR,TR,2016,1700468
NR,TR,2016,2124349
NR,TR,2016,2665265
NR,TR,2016,3546516
NR,TR,2016,2173759
NR,UK,2016,1190177
NR,UK,2016,1440477
NR,UK,2016,498745
NR,UK,2016,2767348
NR,UK,2016,1480296
NR,UK,2016,919711
NR,UK,2016,1533376
NR,UK,2016,926818
NR,UK,2016,814066
NR,UK,2016,1380458
NR,UK,2016,2286357
NR,UK,2016,2170611
NR,UK,2016,1789613
NR,UK,2016,741087
NR,UK,2016,1327386
NR,UK,2016,1603003
NR,UK,2016,2852553
NR,UK,2016,2475882
NR,UK,2016,1827766
NR,UK,2016,1798750
NR,UK,2016,1153642
NR,UK,2016,2337518
NR,UK,2016,1880090
NR,UK,2016,1288011
NR,UK,2016,2058984
NR,UK,2016,2368548
NR,UK,2016,2852269
NR,UK,2016,1961230
NR,UK,2016,1807834
NR,UK,2016,2453872
NR,UK,2016,1313859
NR,UK,2016,555014
NR,UK,2016,1171558
NR,UK,2016,1954376
NR,UK,2016,1151846
NR,UK,2016,492173
NR,UK,2016,468903
NR,UK,2016,1961928
NR,UK,2016,1520628
NR,UK,2016,945233
NR,UK,2016,1857048
NR,AL,2017,826904
NR,AL,2017,1146183
NR,AL,2017,903504
NR,AL,2017,
NR,AT,2017,291942
NR,AT,2017,1665753
NR,AT,2017,1867582
NR,AT,2017,561077
NR,AT,2017,1237298
NR,AT,2017,1465045
NR,AT,2017,549263
NR,AT,2017,746153
NR,AT,2017,388752
NR,BE,2017,1199095
NR,BE,2017,1838863
NR,BE,2017,869664
NR,BE,2017,1498483
NR,BE,2017,1130644
NR,BE,2017,1188407
NR,BE,2017,399735
NR,BE,2017,1342053
NR,BE,2017,1106039
NR,BE,2017,284617
NR,BE,2017,494127
NR,BG,2017,769623
NR,BG,2017,805441
NR,BG,2017,939262
NR,BG,2017,1046125
NR,BG,2017,2115344
NR,BG,2017,1426064
NR,CH,2017,1613522
NR,CH,2017,1859557
NR,CH,2017,1142156
NR,CH,2017,1487969
NR,CH,2017,1162684
NR,CH,2017,799287
NR,CH,2017,354375
NR,CY,2017,854802
NR,CZ,2017,1280508
NR,CZ,2017,1338982
NR,CZ,2017,1217411
NR,CZ,2017,1118126
NR,CZ,2017,1508527
NR,CZ,2017,1687764
NR,CZ,2017,1217623
NR,CZ,2017,1209879
NR,DE,2017,4098278
NR,DE,2017,2779314
NR,DE,2017,2239734
NR,DE,2017,1834567
NR,DE,2017,4633323
NR,DE,2017,1219397
NR,DE,2017,1098378
NR,DE,2017,1062394
NR,DE,2017,1750059
NR,DE,2017,1309209
NR,DE,2017,1857991
NR,DE,2017,3574830
NR,DE,2017,2494648
NR,DE,2017,678753
NR,DE,2017,1810438
NR,DE,2017,3951234
NR,DE,2017,1043643
NR,DE,2017,1218211
NR,DE,2017,1610674
NR,DE,2017,1595609
NR,DE,2017,2139976
NR,DE,2017,1703945
NR,DE,2017,2506155
NR,DE,2017,5190790
NR,DE,2017,4439416
NR,DE,2017,2619376
NR,DE,2017,2054205
NR,DE,2017,3586313
NR,DE,2017,1492187
NR,DE,2017,528728
NR,DE,2017,2045138
NR,DE,2017,996651
NR,DE,2017,1600155
NR,DE,2017,1454144
NR,DE,2017,1027484
NR,DE,2017,2236252
NR,DE,2017,2881926
NR,DE,2017,2158128
NR,DK,2017,1807404
NR,DK,2017,832553
NR,DK,2017,1217224
NR,DK,2017,1304253
NR,DK,2017,587335
NR,EE,2017,1315635
NR,EL,2017,3773559
NR,EL,2017,203700
NR,EL,2017,338383
NR,EL,2017,632674
NR,EL,2017,602799
NR,EL,2017,1880122
NR,EL,2017,271488
NR,EL,2017,335250
NR,EL,2017,725874
NR,EL,2017,205431
NR,EL,2017,663970
NR,EL,2017,555761
NR,EL,2017,579182
NR,ES,2017,2710216
NR,ES,2017,1034302
NR,ES,2017,581490
NR,ES,2017,2167323
NR,ES,2017,640353
NR,ES,2017,312624
NR,ES,2017,1316072
NR,ES,2017,6476838
NR,ES,2017,2435951
NR,ES,2017,2040977
NR,ES,2017,1077525
NR,ES,2017,7441284
NR,ES,2017,4935182
NR,ES,2017,1150962
NR,ES,2017,8408976
NR,ES,2017,1472991
NR,ES,2017,85034
NR,ES,2017,84946
NR,ES,2017,2154978
NR,FI,2017,1380593
NR,FI,2017,1638293
NR,FI,2017,1159174
NR,FI,2017,1296023
NR,FI,2017,29214
NR,FR,2017,12174880
NR,FR,2017,2576252
NR,FR,2017,1632887
NR,FR,2017,1178536
NR,FR,2017,1474257
NR,FR,2017,1856221
NR,FR,2017,4072379
NR,FR,2017,1931436
NR,FR,2017,1889589
NR,FR,2017,1328134
NR,FR,2017,2331863
NR,FR,2017,3757600
NR,FR,2017,3318904
NR,FR,2017,3414585
NR,FR,2017,734528
NR,FR,2017,1807865
NR,FR,2017,2810383
NR,FR,2017,3034719
NR,FR,2017,1364156
NR,FR,2017,6584131
NR,FR,2017,5030890
NR,FR,2017,334938
NR,FR,2017,0
NR,FR,2017,425587
NR,FR,2017,372594
NR,FR,2017,268700
NR,FR,2017,853659
NR,FR,2017,250143
NR,HR,2017,1387363
NR,HR,2017,2766850
NR,HU,2017,1752704
NR,HU,2017,1247372
NR,HU,2017,1056097
NR,HU,2017,983251
NR,HU,2017,894223
NR,HU,2017,1143902
NR,HU,2017,1468088
NR,HU,2017,1251924
NR,HU,2017,0
NR,IE,2017,848383
NR,IE,2017,1591718
NR,IE,2017,2344282
NR,IS,2017,338349
NR,IT,2017,4392526
NR,IT,2017,126883
NR,IT,2017,1565307
NR,IT,2017,10019166
NR,IT,2017,1322247
NR,IT,2017,310449
NR,IT,2017,5839084
NR,IT,2017,4063888
NR,IT,2017,570365
NR,IT,2017,1965128
NR,IT,2017,5056641
NR,IT,2017,1653135
NR,IT,2017,524256
NR,IT,2017,538604
NR,IT,2017,4907529
NR,IT,2017,1217872
NR,IT,2017,4448841
NR,IT,2017,3742437
NR,IT,2017,888908
NR,IT,2017,1538055
NR,IT,2017,5898124
NR,LI,2017,37810
NR,LT,2017,805173
NR,LT,2017,2042731
NR,LU,2017,590667
NR,LV,2017,1950116
NR,ME,2017,622387
NR,MK,2017,2073483
NR,MK,2017,219
NR,MT,2017,460297
NR,NL,2017,583581
NR,NL,2017,646874
NR,NL,2017,491792
NR,NL,2017,1147687
NR,NL,2017,2047901
NR,NL,2017,407818
NR,NL,2017,1284504
NR,NL,2017,2809483
NR,NL,2017,3650222
NR,NL,2017,381568
NR,NL,2017,2512531
NR,NL,2017,1117546
NR,NO,2017,1271127
NR,NO,2017,385669
NR,NO,2017,992962
NR,NO,2017,772813
NR,NO,2017,896503
NR,NO,2017,454596
NR,NO,2017,484647
NR,PL,2017,3339803
NR,PL,2017,4510528
NR,PL,2017,3457473
NR,PL,2017,1681246
NR,PL,2017,1004892
NR,PL,2017,2866218
NR,PL,2017,950710
NR,PL,2017,2060575
NR,PL,2017,1410641
NR,PL,2017,2285800
NR,PL,2017,2471620
NR,PL,2017,1237518
NR,PL,2017,2112787
NR,PL,2017,2084722
NR,PL,2017,1156947
NR,PL,2017,3002278
NR,PL,2017,2339206
NR,PT,2017,3584575
NR,PT,2017,441469
NR,PT,2017,2243934
NR,PT,2017,2821349
NR,PT,2017,718087
NR,PT,2017,245283
NR,PT,2017,254876
NR,RO,2017,2568282
NR,RO,2017,2332785
NR,RO,2017,3239540
NR,RO,2017,2447270
NR,RO,2017,3003394
NR,RO,2017,2287208
NR,RO,2017,1972979
NR,RO,2017,1792491
NR,RS,2017,1685797
NR,RS,2017,1876215
NR,RS,2017,1949486
NR,RS,2017,1528774
NR,SE,2017,2269060
NR,SE,2017,1664145
NR,SE,2017,847667
NR,SE,2017,1483018
NR,SE,2017,1992116
NR,SE,2017,848451
NR,SE,2017,374245
NR,SE,2017,516451
NR,SI,2017,1091159
NR,SI,2017,974736
NR,SK,2017,641892
NR,SK,2017,1830751
NR,SK,2017,1342287
NR,SK,2017,1620413
NR,TR,2017,14804116
NR,TR,2017,1726260
NR,TR,2017,1715969
NR,TR,2017,4223545
NR,TR,2017,2997720
NR,TR,2017,3043846
NR,TR,2017,3964535
NR,TR,2017,3719652
NR,TR,2017,5346518
NR,TR,2017,2406913
NR,TR,2017,3017280
NR,TR,2017,3975522
NR,TR,2017,3189974
NR,TR,2017,1546995
NR,TR,2017,2401245
NR,TR,2017,1032260
NR,TR,2017,766303
NR,TR,2017,2752803
NR,TR,2017,2645584
NR,TR,2017,1078207
NR,TR,2017,1123161
NR,TR,2017,1711847
NR,TR,2017,2115729
NR,TR,2017,2715553
NR,TR,2017,3613746
NR,TR,2017,2179588
NR,UK,2017,1194437
NR,UK,2017,1446249
NR,UK,2017,498641
NR,UK,2017,2789735
NR,UK,2017,1487102
NR,UK,2017,924261
NR,UK,2017,1541473
NR,UK,2017,929189
NR,UK,2017,818141
NR,UK,2017,1389426
NR,UK,2017,2301000
NR,UK,2017,2187643
NR,UK,2017,1812852
NR,UK,2017,747996
NR,UK,2017,1338055
NR,UK,2017,1613788
NR,UK,2017,2883905
NR,UK,2017,2493326
NR,UK,2017,1841673
NR,UK,2017,1813609
NR,UK,2017,1163136
NR,UK,2017,2367065
NR,UK,2017,1899556
NR,UK,2017,1295666
NR,UK,2017,2071842
NR,UK,2017,2385514
NR,UK,2017,2871387
NR,UK,2017,1973952
NR,UK,2017,1824794
NR,UK,2017,2474784
NR,UK,2017,1322286
NR,UK,2017,560526
NR,UK,2017,1180517
NR,UK,2017,1960764
NR,UK,2017,1158491
NR,UK,2017,491323
NR,UK,2017,469420
NR,UK,2017,1976392
NR,UK,2017,1531216
NR,UK,2017,946372
